id,source,url,brand,name,category,is_ai,is_available,price,price_segment,cpu_brand,cpu_family,gpu_type,gpu_model,ram_gb,ram_type,storage_gb,storage_type,screen_size_inches,screen_res,screen_hz,os_family,weight_kg,battery_wh,avg_rating,review_count,satisfied_count
anphat_laptop-lenovo-loq-15ahp10-83jg0047vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-loq-15ahp10-83jg0047vn.html,Lenovo,Laptop LENOVO LOQ 15AHP10 83JG0047VN (AMD Ryzen 7 250 | RTX 5050 8GB GDDR7 | 15.6 inch FHD | 16GB | 512GB | Windows 11 Home Single Language | Xám),Gaming,False,True,31990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,60.0,0.0,0,43871
anphat_laptop-lenovo-thinkpad-p14s-gen-5-t-21g20056vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-5-t-21g20056vn.html,Lenovo,Laptop Lenovo ThinkPad  P14s Gen 5 T 21G20056VN (Intel Core Ultra 7 155H | RTX 500 Ada | 14.5 inch WUXGA IPS | 32GB | 1TB | Win 11 Pro | Đen),Office,True,True,47990000,Premium,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.61,75.0,0.0,0,6119
anphat_laptop-lenovo-yoga-slim-7-14imh9-83cv00ahvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00ahvn.html,Lenovo,Laptop Lenovo Yoga Slim 7 14IMH9 83CV00AHVN (Intel Core Ultra 5 125H | 16GB | 1TB | 14 inch WUXGA | Intel Arc Graphics | Windows 11 Home Single Language + Microsoft Office Home 2024 + Microsoft 365 Basic | Xám),Office,True,True,22999000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,65.0,0.0,0,6999
anphat_laptop-dell-xps-13-9350-71058714,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-xps-13-9350-71058714.html,Dell,Laptop Dell XPS 13 9350 71058714 (Intel Core Ultra 5 226V | 16 GB | 1TB SSD | Intel Arc | 13.4 inch QHD + | Cảm ứng | Win 11 | OfficeHome24+O365),Office,True,True,61990000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.21,55.0,0.0,0,6690
anphat_laptop-acer-nitro-anv15-41-r732-nh.qpesv.005,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-nitro-anv15-41-r732-nh.qpesv.005.html,Acer,Laptop Acer Nitro ANV15-41-R732 NH.QPESV.005 (AMD Ryzen 5 6600H | RTX 4050 6GB | 15.6 inch FHD | 16GB | 512GB | Windows 11 Home SL | Đen),Gaming,False,True,26290000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,57.0,0.0,0,1884
anphat_laptop-lenovo-thinkpad-p16v-gen-1-t-21fc004dvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-1-t-21fc004dvn.html,Lenovo,Laptop Lenovo ThinkPad P16v Gen 1 T 21FC004DVN (Intel Core i7-13700H | RTX A1000 6GB | 16 inch WQUXGA | 64GB | 1 TB | Win 11 Pro | Đen),Office,False,True,70129000,Premium,Intel,Intel Core,Dedicated,Intel Arc / Integrated,64.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,2.2,90.0,0.0,0,1723
anphat_laptop-acer-aspire-lite-14-al14-52m-52uu-nx.j39sv.003,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-14-al14-52m-52uu-nx.j39sv.003.html,Acer,Laptop Acer Aspire Lite 14 AL14-52M-52UU NX.J39SV.003 (Intel Core i5-1335U | Intel UHD | 14 inch 2.2K 60Hz | 16GB | 512GB | Win 11 | Bạc),Office,False,True,18899000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.5,58.0,0.0,0,45
anphat_laptop-lenovo-thinkpad-x9-14-gen-1-21qa006gvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x9-14-gen-1-21qa006gvn.html,Lenovo,Laptop LENOVO ThinkPad X9-14 Gen 1 21QA006GVN (Intel Core Ultra 5 228V | 32GB | 1TB | Intel Arc | 14 inch WUXGA OLED | Win 11 Pro | Xám),Office,True,True,47690000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.21,55.0,0.0,0,58
anphat_laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008pvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008pvn.html,Lenovo,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KC008PVN (Intel Core Ultra 7 155H | 32GB | 1TB | Intel Arc | 14 inch 2.8K OLED | Win 11 Pro | Đen),Office,True,True,57990000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.09,57.0,0.0,0,1386
anphat_laptop-hp-probook-440-g11-a74b5pt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-probook-440-g11-a74b5pt.html,HP,Laptop HP ProBook 440 G11 A74B5PT (Intel Core Ultra 5 125U | 16GB | 512GB | 14 inch WUXGA IPS | Win 11 | Bạc),Office,True,True,25990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,56.0,0.0,0,9304
anphat_laptop-asus-gaming-rog-zephyrus-g14-ga403wm-qs051ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga403wm-qs051ws.html,Asus,Laptop Asus ROG Zephyrus G14 GA403WM-QS051WS (AMD Ryzen AI 9 HX 370 | RTX 5060 8GB | 14 inch 3K OLED 120Hz | 32GB | 1TB | Win 11 | Office | Xám),Gaming,True,True,53990000,Premium,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,73.0,0.0,0,41940
anphat_laptop-hp-omnibook-5-flip-14-fp0055tu-bz7q4pa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-flip-14-fp0055tu-bz7q4pa.html,HP,Laptop HP OmniBook 5 Flip 14-fp0055TU BZ7Q4PA (Intel Core 7 150U | 24GB | 512GB | Intel Graphics | 14 inch WUXGA IPS | Win 11 | Bạc),Office,False,True,29390000,Mid-high,Intel,Intel Core,Integrated,Intel Arc / Integrated,24.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,1.62,68.0,0.0,0,4638
anphat_laptop-acer-predator-helios-neo-16-phn16-72-94kc-nh.qnmsv.005,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16-phn16-72-94kc-nh.qnmsv.005.html,Acer,Laptop Acer Predator Helios Neo 16 PHN16-72-94KC NH.QNMSV.005 (Intel Core i9-14900HX |RTX 4070 8GB | 16GB | 1TB | 16 inch WQXGA | Win 11 | Đen),Gaming,False,True,56790000,Premium,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.8,90.0,0.0,0,5757
anphat_laptop-hp-probook-460-g11-a74c2pt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-probook-460-g11-a74c2pt.html,HP,Laptop HP Probook 460 G11 A74C2PT (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 16 inch WUXGA | Win 11 | Bạc),Office,True,True,27990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,1.74,56.0,0.0,0,7776
anphat_laptop-lenovo-thinkpad-e14-gen-5-21jk00fmvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00fmvn.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 5 21JK00FMVN (Intel Core i7-13700H | 32GB | 1TB | Intel Iris Xe | 14 inch WUXGA | Win 11 | Đen),Office,False,True,30990000,Mid-high,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.43,57.0,0.0,0,17758
anphat_laptop-asus-rog-strix-g615jhr-s5069w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g615jhr-s5069w.html,Asus,"Laptop ASUS ROG Strix G16 G615JHR-S5069W (Intel Core i7-14650HX | RTX 5050 8GB |  16 inch 2,5K IPS 240Hz | 32GB | 1TB | Win 11 | Xám)",Gaming,False,True,42590000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.73,90.0,0.0,0,12822
anphat_laptop-asus-zenbook-14-ux3405ca-st648w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-ux3405ca-st648w.html,Asus,Laptop ASUS Zenbook 14 UX3405CA-ST648W (Intel Core Ultra 9 285H 2.9 GHz | Intel Arc Graphics | 14.0-inch 3K OLED | 32GB | 1TB | Windows 11 Home SL | Xanh),Office,True,True,37990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,75.0,0.0,0,384
anphat_laptop-msi-katana-15-hx-b14wgk-022vn,An Phat PC,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wgk-022vn.html,MSI,Laptop MSI Katana 15 HX B14WGK-022VN (Intel Core i9-14900HX | RTX 5070 8GB | 15.6 inch QHD 165Hz | 32GB | 1TB | Win 11 | Đen),Gaming,True,True,53990000,Premium,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.4,75.0,0.0,0,828
anphat_laptop-acer-gaming-nitro-v-15-propanel-anv15-52-59aa-nh.qz9sv.002,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-59aa-nh.qz9sv.002.html,Acer,"Laptop Acer Gaming Nitro ProPanel ANV15-52-59AA NH.QZ9SV.002 (i5-13420H | RTX 5050 | 15.6"" FHD IPS 180Hz 100% sRGB | Win 11 | Đen)",Gaming,False,True,27990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,57.0,0.0,0,16599
anphat_laptop-msi-prestige-13-ai-evo-a1mg-240vn,An Phat PC,https://www.anphatpc.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-240vn.html,MSI,Laptop MSI Prestige 13 AI Evo A1MG 240VN (Intel Core Ultra 5 125H | 13.3 inch 2.8K OLED | 32GB | 512GB | Win 11 | Trắng),Office,True,True,27890000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,0.99,75.0,0.0,0,3454
anphat_laptop-hp-probook-4-g1i-16-bq5e6pt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-probook-4-g1i-16-bq5e6pt.html,HP,Laptop HP Probook 4 G1i 16 BQ5E6PT (Intel Core Ultra 7 255H | Integrated Intel Arc Graphics | 16 inch WUXGA Touchscreen | 16GB | 512GB | Windows 11 Home SL | Bạc),Office,True,True,29590000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,1.74,56.0,0.0,0,2191
anphat_laptop-lenovo-thinkpad-x13-gen-6-21rk00anva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x13-gen-6-21rk00anva.html,Lenovo,Laptop Lenovo ThinkPad X13 GEN 6 21RK00ANVA (Intel Core Ultra 7 255H | Integrated Intel Arc 140T GPU | 13.3 inch WUXGA | 32GB | 1TB | NoOS | Đen),Office,True,True,42990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,0.93,41.0,0.0,0,924
anphat_laptop-lenovo-ideapad-3-15aba7-82rn0070vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-15aba7-82rn0070vn.html,Lenovo,Laptop Lenovo IdeaPad 3 15ABA7 82RN0070VN (Ryzen 5-5625U | 8GB | 512GB | AMD Radeon | 15.6 inch FHD | Win 11 | Xám),Office,False,True,10990000,Budget,AMD,AMD Ryzen,Integrated,AMD Radeon,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,45.0,0.0,2,28566
anphat_laptop-acer-swift-go-14-sfg14-73-57fz_nx.ksgsv.001,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-73-57fz_nx.ksgsv.001.html,Acer,Laptop Acer Swift Go 14 SFG14-73-57FZ_NX.KSGSV.001 (Intel Core Ultra 5 125H | 16GB | 512GB | Intel Arc Graphics | 14 inch 2.8K OLED | Win 11 | Bạc),Office,True,True,24090000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.32,65.0,0.0,0,4830
anphat_laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6na-nh.qp0sv.001,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6na-nh.qp0sv.001.html,Acer,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R6NA NH.QP0SV.001 (AMD Ryzen 7 8845HS | 16GB | 512GB | RTX 4060 8GB | 16 inch WUXGA 165Hz | Win 11 | Đen),Gaming,False,True,32890000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.5,57.0,0.0,0,21056
anphat_laptop-asus-rog-flow-z13-gz302ea-ru080ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-flow-z13-gz302ea-ru080ws.html,Asus,Laptop ASUS ROG Flow Z13 GZ302EA-RU080WS (AMD Ryzen AI MAX+ 395 | 32GB | 1TB | AMD Radeon | 13.4 inch 2.5K 180Hz | Win 11 | Office | Đen),Gaming,True,True,72990000,Premium,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,240+,Windows,1.2,70.0,0.0,0,9757
anphat_laptop-asus-vivobook-s-14-flip-tp3402va-lz632w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz632w.html,Asus,Laptop Asus Vivobook S 14 Flip TP3402VA-LZ632W (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 14 inch WUXGA IPS | Win 11 | Bạc),Office,False,True,19990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,50.0,0.0,0,11031
anphat_laptop-dell-xps-9350-xps9350-u5ia165w11gr-fp,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-xps-9350-xps9350-u5ia165w11gr-fp.html,Dell,Laptop Dell XPS 9350 XPS9350-U5IA165W11GR-FP (Intel Core Ultra 5 226V | 16GB | 512GB | Intel Arc | 13.4 inch QHD + | Win 11 | Office | Đen),Office,True,True,59990000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.21,55.0,0.0,0,5609
anphat_laptop-asus-tuf-gaming-f16-fx608jpr-rv044w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f16-fx608jpr-rv044w.html,Asus,Laptop ASUS TUF Gaming F16 FX608JPR-RV044W (Intel Core i7 14650HX | RTX 5070 | 16 inch FHD+ 165Hz | 16GB | 1TB | Win 11 | Xám),Gaming,False,True,41490000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,90.0,0.0,0,27765
anphat_laptop-dell-16-dc16250-71076092,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-16-dc16250-71076092.html,Dell,Laptop Dell 16 DC16250-71076092 (Intel Core 5 120U | 16GB | 1TB | Intel Graphics | 16 inch FHD + | OfficeHome24+O365 |  McAfee LS | Win 11 Home,Office,False,True,23290000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.98,41.0,0.0,0,240
anphat_laptop-asus-expertbook-p1503cva-i308-50w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1503cva-i308-50w.html,Asus,Laptop ASUS ExpertBook P1503CVA-i308-50W (Intel Core i3-1315U | Intel UHD | 15.6 inch FHD | 8GB | 512GB | Win 11 | Xám),Office,False,True,13990000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,50.0,0.0,0,17416
anphat_laptop-lenovo-thinkpad-t14s-gen-3-21br00e2va,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-3-21br00e2va.html,Lenovo,Laptop Lenovo ThinkPad T14s Gen 3 21BR00E2VA (Intel Core i5-1235U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | NoOS | Đen),Office,False,True,30990000,Mid-high,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.21,57.0,0.0,0,6128
anphat_laptop-dell-15-dc15250-dc5i7952w1,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-15-dc15250-dc5i7952w1.html,Dell,Laptop Dell 15 DC15250 DC5I7952W1 (Intel Core i7-1355U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD IPS | Win 11 | OfficeHome24 | OS365 | Bạc),Office,False,True,21890000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,54.0,0.0,0,2498
anphat_laptop-lg-gram-2024-15z90st-g.ah75a5,An Phat PC,https://www.anphatpc.com.vn/laptop-lg-gram-2024-15z90st-g.ah75a5.html,Other,Laptop LG Gram 2024 15Z90ST-G.AH75A5 (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 15.6 inch FHD OLED | Win 11 | Xanh),Office,True,True,32990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,0.99,60.0,0.0,0,10940
anphat_laptop-asus-rog-strix-g16-g614ju-n3480w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614ju-n3480w.html,Asus,Laptop ASUS ROG Strix G16 G614JU-N3480W (Intel Core i5-13450HX | RTX 4050 6GB | 16 inch FHD + 165Hz | 16GB | 512GB | Win 11 | Xám),Gaming,False,True,28990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.5,90.0,0.0,0,4060
anphat_laptop-asus-vivobook-14-m1405naq-ly011w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-m1405naq-ly011w.html,Asus,Laptop Asus Vivobook 14 M1405NAQ-LY011W (AMD Ryzen 7 170  | 16GB | 512GB | AMD Radeon | 14 inch WUXGA | Win 11 | Bạc),Office,False,True,18990000,Mainstream,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.6,42.0,0.0,0,1535
anphat_laptop-dell-latitude-7340-xcto,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-latitude-7340-xcto.html,Dell,Laptop Dell Latitude 7340 XCTO (Intel Core i7-1365U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win 11 Pro | Xám),Office,False,True,33990000,Mid-high,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.15,38.0,0.0,0,2451
anphat_laptop-hp-elitebook-x-flip-g1i-b9fr9pt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-elitebook-x-flip-g1i-b9fr9pt.html,HP,Laptop HP EliteBook  X Flip G1i B9FR9PT (Intel Core Ultra 7 268V | 32GB | 1TB | Intel Arc | 14 inch 2.5K 120Hz | Cảm ứng | Win 11 Pro | Bạc),Office,True,True,64990000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.4,68.0,0.0,0,476
anphat_laptop-lenovo-thinkpad-p16s-gen-1-21bt005tva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen-1-21bt005tva.html,Lenovo,Laptop Lenovo ThinkPad P16s Gen 1 21BT005TVA (Intel Core i7-1260P | 24GB | 512GB | T550 4GB | 16 inch WUXGA | NoOS | Đen),Office,False,True,35990000,Mid-high,Intel,Intel Core,Dedicated,Workstation,24.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.8,52.5,0.0,0,6155
anphat_laptop-asus-rog-zephyrus-g14-ga403-ryzen-ai-9-ga403wm-qs058ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g14-ga403-ryzen-ai-9-ga403wm-qs058ws.html,Asus,Laptop ASUS ROG Zephyrus G14 GA403 Ryzen AI 9 GA403WM-QS058WS (AMD Ryzen AI 9 HX 370 | RTX 5060 | 14 inch 3K OLED | 32GB | 1TB | Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic | Trắng),Gaming,True,True,55890000,Premium,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,73.0,0.0,0,3045
anphat_laptop-hp-elitebook-630-g11-a7lc5pt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lc5pt.html,HP,Laptop HP Elitebook 630 G11 A7LC5PT (Intel Core Ultra 7 155U | 16GB | 512GB | 13.3 inch WUXGA | Win 11 | Bạc),Office,True,True,27290000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.3,56.0,0.0,0,7513
anphat_laptop-lenovo-thinkpad-e16-gen-3-21sr002gva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-3-21sr002gva.html,Lenovo,Laptop Lenovo ThinkPad E16 Gen 3 21SR002GVA (Intel Core Ultra 5 225H | 16GB | 512GB | Intel Graphics | 16 inch WUXGA IPS | NoOS | Đen),Office,True,True,22090000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,48.0,0.0,0,4187
anphat_laptop-lenovo-thinkpad-e16-gen-1-21jn00glvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00glvn.html,Lenovo,Laptop Lenovo ThinkPad E16 Gen 1 21JN00GLVN (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 16 inch WUXGA | Win 11 | Đen),Office,False,True,19990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.81,47.0,0.0,0,2855
anphat_laptop-hp-probook-440-g10-b73skat,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-b73skat.html,HP,Laptop HP ProBook 440 G10 B73SKAT (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 14 inch FHD IPS | Win 11 | Bạc),Office,False,True,21890000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.38,51.0,0.0,0,1892
anphat_laptop-asus-vivobook-s-14-oled-s5406sa-pp168ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-oled-s5406sa-pp168ws.html,Asus,Laptop ASUS Vivobook S 14 OLED S5406SA-PP168WS (Intel Core Ultra 5 226V | 16GB | 512GB | Intel Arc | 14 inch 3K OLED | Win 11 | Office | Đen),Office,True,True,25990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.3,75.0,0.0,0,1721
anphat_laptop-asus-gaming-rog-zephyrus-g16-gu605mi-qr116w-intel-ultra-9,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mi-qr116w-intel-ultra-9.html,Asus,Laptop Asus ROG Zephyrus G16 GU605MI-QR116W (Intel Ultra 9 185H | RTX 4070 8GB |32GB | 1TB |  16 inch 2.5K OLED 240Hz | Win 11 | Xám),Gaming,True,True,72490000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,1.85,90.0,0.0,0,9480
